Ax,Ay,Az
2965,-8259,-2795
-3135,6829,18553
2282,-5487,3271
-2875,7296,2204
2484,-8975,-1434
-1366,7929,17636
-107,-2834,-11891
-300,-1341,14520
-661,-10744,-3548
-2659,12136,14299
1076,-10031,-9681
1550,8042,15820
-2594,-3296,-522
3323,1089,2982
-2392,-3517,-4096
1581,6307,13871
-362,-4001,2208
3078,-1763,18425
-3361,4757,2396
2531,-5837,12642
-2932,3842,-7339
2281,-3799,15087
-1594,5037,-662
337,-7427,-530
-456,9035,4453
4075,-11034,12016
-1890,12151,432
1351,-9772,-1776
-2731,8423,17095
1681,-3944,-11379
-2000,2304,6828
2769,-4666,810
-2943,7394,15028
-479,-4802,-10594
1141,-1108,19249
-787,4141,1656
155,-4921,12373
1293,2580,-7337
380,-2756,15986
-1952,-4328,-2197
3352,96,941
-3206,1078,3061
3736,2026,12927
-1677,-3631,-782
1193,-84,-255
-3121,3932,-3586
2022,-7989,5484
-2434,8913,-4951
2845,-8691,15214
-2873,6614,-482
-153,-7345,1935
857,7925,15449
-411,-7709,5909
-293,9345,-1141
1697,-9892,1729
-1948,8883,15186
1336,-4925,-11556
-733,888,15318
1208,-58,-1479
-3453,3425,12385
1826,-4752,-10045
1666,754,18507
-1645,3435,-4985
2593,-7626,6468
-993,8357,-5225
455,-7707,15645
-396,5855,-1700
2929,194,3424
-3902,2673,14340
2857,-2936,6838
-2749,30,-2166
1452,-598,2900
-2045,3297,14214
1868,-6462,-11112
-824,9567,543
1823,-10705,14249
-3519,10700,-2842
1984,-8486,2552
1570,8620,13770
-1325,-5929,-9305
2296,5790,4204
2928,-8065,4165
-2543,9544,12993
541,-6900,-10255
288,889,20986
194,1916,391
-1038,-1843,10941
2367,-1172,-6725
293,541,17946
-1851,2706,-6135
2264,-6013,5267
-3513,9551,-812
2162,-10297,14757
-981,-6974,-3925
850,2492,4095
-3950,2254,12437
2889,-6709,-8317
-3348,6577,3160
2921,-5112,5426
-2283,4033,12131
979,-6104,-9778
-66,8132,21352
489,-8906,8710
-1385,10022,-3963
2670,-9593,5359
217,8724,11781
-1808,-6571,-9992
1868,3272,14263
-3454,-4114,2065
1468,7549,9747
2193,-7877,-9375
1166,3388,20010
-748,1694,-8618
1541,-6015,8632
495,5561,-5118
-914,-3658,16635
-724,3115,-5302
2576,-5569,8355
-3681,7968,10498
2814,-9014,9495
-2238,9842,-4745
784,-9276,6575
-2246,8470,10413
3157,-5085,-9155
-1267,8921,13542
3478,-8776,3388
-3446,7829,8805
2232,-6636,-8824
851,8014,20264
-447,-7455,-9507
1182,8512,1077
932,-10474,7757
-1363,10364,10067
-845,-8261,-8566
2436,3261,21332
-3404,-780,514
2643,1675,8245
-1888,-4844,-5362
-125,3843,18914
-1572,788,-9365
1089,-4461,9606
-3051,8374,-3375
168,-7774,15510
-262,6604,-6799
883,-5922,8809
-3953,7642,7858
3459,-7870,-4514
-3666,9230,-11
2685,-11036,8944
-1374,10324,8818
2089,-8506,-7680
-1378,4038,21123
1323,-8812,760
-2239,8939,7280
3046,-8214,-4750
-360,7724,19039
-1422,-7589,-10115
726,5776,10903
-2715,-7691,6029
-490,10538,6532
13,-9727,-7440
1020,5805,20121
-3774,-314,-10975
3532,-3528,9334
-3617,1998,-3765
2548,823,16819
-995,114,-8182
1982,5491,20216
-2390,-3615,1751
1902,5135,4980
-686,-7691,-3303
416,6560,18750
-2098,-1333,-11290
4021,-2711,12974
-1842,5949,-4204
-1661,-4056,15182
481,2383,-8821
1264,-3586,13219
-3215,6258,2919
3552,-8449,-95
-3208,10262,-2752
2148,-11327,12022
-637,9418,4993
2812,-8487,-4294
-2719,6152,19493
2073,-4551,2445
-2791,6250,3628
2744,-8428,-2446
-1104,7323,18271
-572,-2099,-11680
-123,-2078,13825
-1310,-10179,-4042
-2165,12026,14852
766,-10206,-9279
1427,7594,14527
-2960,-2520,1232
3497,-198,1499
-2841,-2115,-3465
1884,5089,16147
-458,-2970,-10038
3010,-2389,17304
-3107,5493,3317
2259,-6745,12606
-2879,5176,-7280
2526,-4853,13947
-1343,5672,983
3874,-7611,-2117
-2744,8551,5952
4339,-10700,10975
-2138,12206,1679
1557,-10030,-3168
-2189,8062,17974
1360,-3201,-11721
-1562,1078,7601
2659,-3395,-314
-2909,6265,15618
-718,-3918,-10348
1371,-1811,18353
-1178,4827,2415
627,8037,12525
839,-9464,-7328
394,8331,15057
-1949,-3566,-607
3643,-640,-565
-2975,2436,4570
4098,499,12029
-1856,-2193,505
1380,-977,16852
-2702,4587,-2090
1705,-8251,4172
-1983,9521,-4561
2780,-9632,14534
-2924,7456,848
-431,-7689,231
-3659,7629,16590
2665,-7053,5029
-2892,8821,-141
1970,-9724,685
-1801,8703,16117
877,-4274,-11799
-592,193,15221
677,1061,-2197
-3308,2152,13078
1605,-3630,-10067
1685,-22,17807
-1918,3975,-3658
2857,-7985,5516
-1444,8924,-4987
847,-8677,15215
-303,-5684,-536
3013,-466,1987
-3850,3319,15415
2791,-3858,12021
-2852,1169,-7164
1706,-1569,16845
-1957,3800,-3718
1413,-6759,2586
-732,9527,1510
1351,-10976,13733
-1372,11269,-1954
1031,-8930,1260
-3519,8663,14851
2366,-5401,-10054
-2825,4874,4977
2920,-7213,3206
-2717,9094,13611
262,-6394,-10457
569,367,20655
-94,2568,590
-714,-2744,11509
2120,-131,-6985
361,-367,17519
-1899,3209,-5154
2626,-6370,4106
-3447,9583,223
2619,-10643,14355
-1163,10593,-3139
912,1799,2920
-3771,2681,13485
2666,-7103,-9121
-3159,7287,3919
2917,-6161,4519
-2481,4755,12756
667,-6423,5541
214,8143,12785
288,-8660,8007
-1109,9986,-3340
2460,-9760,4388
269,8876,12762
-1849,-6189,-10489
2196,2646,14681
2616,-3089,1079
-3567,6566,10443
2175,-7206,-9626
1353,2753,19750
-955,2140,-7825
1842,-6509,8258
149,6337,-5223
-593,-4696,16443
-636,3796,-4490
2651,-5921,7220
-3798,8079,11407
2859,-8928,8909
-2402,9968,-4208
964,-9527,5724
-2241,1869,11375
2942,-5414,-9732
-1136,9186,14038
3193,-9357,2475
-3504,8603,9470
2224,-7106,-9145
1065,8201,20108
-635,-7176,-6769
1440,7980,1757
630,-10023,7028
-1087,10269,10737
-752,-7995,-9025
2521,2719,21366
-3598,-137,357
2767,920,8922
2874,-4078,-5717
-19,3171,18827
-1656,1216,-8737
1322,-4838,8667
-3202,8733,-2876
572,-8376,15349
-440,7424,-6223
845,-6409,7768
-4013,7942,8883
3368,-7635,-5469
-3627,8772,681
2702,-10720,8154
-1604,10301,9604
1868,-4948,-8245
-1099,7640,21310
1139,-8979,576
-2076,9248,7945
3000,-8582,8407
-205,7964,8419
-1521,-7407,-7869
966,5205,12276
-2977,-6963,5181
-60,9951,7295
-146,-9434,-7913
936,5339,20247
-34,137,-10590
578,-4111,9404
1490,2833,-4169
-1900,-131,16873
-969,771,-7630
2223,-4405,12215
-2981,7403,7401
2398,-8727,11165
-1402,8774,-6194
492,-7998,9557
-2206,7611,6890
3822,-7623,-6900
-1776,6043,11116
4298,-8043,6478
-2979,10758,6158
2140,-9836,-7160
-232,5978,20035
204,-8245,-11114
149,9812,9304
1859,-11350,-3475
-2254,9951,16809
-1019,-8645,-8438
2083,4998,13768
-2626,-3059,1452
2084,4465,5610
-949,-7247,-3723
427,6051,18846
-2127,-911,-11006
3995,-3087,12473
-2027,6517,-4157
4464,-4799,15334
-2748,3217,-8468
1185,-4011,12357
-3455,6578,3917
3546,-8369,-1049
-3335,10135,-2238
2272,-11370,11424
-766,9690,5803
2711,-8520,-5042
-2482,5798,19915
1899,-3969,2056
-2726,5593,4321
2811,-7982,-2952
-949,6867,18534
-761,-1619,-11433
55,7552,13342
-1651,-9780,-4143
-1848,11828,15070
606,-10223,-8977
1313,7261,13714
-3125,-2045,2295
3529,-980,474
-3048,-1200,-1928
2052,4192,16339
-589,-2374,-9755
2899,-2782,16527
-2839,5827,3963
2134,-7188,12482
-2853,5857,-7205
364,-5436,13337
-2015,6021,1880
3962,-7713,-2891
-2602,8243,6848
4447,-10418,10349
-2291,12160,2356
1664,-10107,-3853
-1920,7872,18420
1162,-2812,-11808
-1314,353,8037
2596,-2641,-834
-2903,5643,15883
-829,-3385,-10203
1469,-2127,17763
-1406,5204,2916
867,7602,12580
558,-9252,-7297
371,8147,14474
-1966,-3188,-11902
3781,-1035,14728
-2877,3117,-3303
4265,-306,14114
-2035,-1423,-9769
1468,-1416,16337
-2468,4862,-1212
1498,-8359,3485
-2175,9679,-4345
1388,-10004,14181
-356,7790,1569
3073,-7908,-553
-3536,7461,17158
2564,-6663,4495
-2937,8459,586
2163,-9596,30
-1682,8546,16624
573,-3902,-11872
-571,-281,15106
272,1824,-2744
-3162,1235,13505
1466,-2816,-9976
1627,-545,17326
-2130,4297,-2822
3003,-8134,4866
-1737,-5339,-4800
1048,7835,14899
-311,-5240,221
3075,-791,1092
-3770,3744,16028
2757,-4423,5506
-2885,1905,-632
1848,-2167,1247
-1866,4171,-2977
1141,-6985,1700
-661,9430,2354
953,-11028,13271
-3383,11570,-1388
1703,-9201,460
1682,8638,15427
2203,-5075,-10473
-2626,4232,5506
2914,-6632,2520
-2819,8682,14026
66,-6046,-10581
730,-65,20367
-204,2944,803
-494,-3337,11805
1937,553,-7073
365,-1012,17149
-1924,3544,-4398
2806,-6599,3308
-3457,9625,883
2948,-10887,14075
-1291,-5523,-2459
947,1287,2040
-3629,3042,14234
2529,-7422,-9640
-2990,7821,4557
2919,-6955,3771
-2617,5326,-2461
412,-6684,4507
404,8149,13555
87,-8469,7425
-919,9931,-2774
2281,-9848,3662
320,8933,13448
-1873,-5858,-10864
2427,2137,14997
2265,-2319,336
-3604,5750,11012
2090,-6572,-9834
1458,2203,19466
-1150,2478,-7138
2030,-6912,7773
-195,6961,-5293
-258,-5616,16272
-560,4377,-3715
2753,-6244,6099
-3851,8103,12290
2909,-8805,8334
-2502,9935,-3664
1081,1237,4939
-2226,2255,12238
2605,-5769,-10162
-1036,9359,-1399
2829,-9845,15026
-3550,9329,-4567
2209,-7535,5084
1261,8404,11607
-794,-6835,-7624
1709,7418,2500
301,-9508,6146
-2126,10195,11464
1179,-7719,-9503
-321,2183,21352
665,521,205
-1595,67,9639
2799,-3215,-6111
122,2415,18628
-1770,1732,-8055
1633,-5259,7670
-3327,9109,-2355
1105,-9081,15254
-561,8301,-5482
821,-6918,6531
-4023,8138,10151
3258,-7328,-6455
-3607,8178,1537
2795,-10275,7270
-1812,2514,10531
1605,-5368,-8848
-711,7848,21436
929,-8982,397
-1843,9658,8843
2957,-9010,-5582
-21,8292,18942
-1632,-7206,-8682
1274,4582,13055
-3166,-6039,4082
476,9217,8176
-354,-8989,-8496
856,4683,20229
-3971,670,-10024
3378,-4839,9189
1173,3825,-4587
-1573,-1329,16793
-918,1577,-6934
2367,-4823,10955
-3259,7638,8404
2572,-8896,10678
-1673,9215,-5809
559,-8481,8623
-2218,7920,8072
3668,-7481,-7676
-1589,5400,11889
4100,-7245,5476
-3190,10137,7008
2184,-5503,-7719
141,7364,20246
0,-8064,-10706
478,9527,9459
1578,-11242,-3979
-1976,10186,16927
-963,-8580,-7780
2207,4475,20916
-2909,-2271,1013
2314,3584,6624
-1303,-6446,-4378
447,5411,18951
-2179,-284,-10527
3856,-3564,11529
-1863,7272,-4077
4348,-5898,15410
129,4491,-7958
1098,-4728,11154
-3632,6993,5290
3575,-8248,-2303
-3484,9918,-1552
2427,-11310,10618
-944,9908,6814
2529,-8587,-6020
-2131,5197,20375
1718,-3275,1567
-2568,4739,5344
2945,-7437,-3591
-736,6244,18775
-993,-7805,-11106
250,6977,12626
-2017,-9181,-4060
-1441,11446,4624
387,-10113,-5839
1219,6855,19542
-3354,-1485,-11627
3589,-1771,8986
-3252,-218,-2510
2222,3237,16557
-700,-1551,-9298
2738,-3187,15525
-2144,6316,4732
1617,-7669,12242
-327,6774,-7038
388,-6134,12354
-2062,6476,3253
3997,-7720,-4086
-2358,7707,8117
4492,-9869,9308
-2506,11938,3429
1794,-10163,-4891
-1423,7421,19007
875,-2144,-11815
-891,-709,8511
2414,-1481,-1739
-2749,4454,16256
-949,-2519,-9794
1693,6469,16714
-1778,-5095,3756
1272,6740,12528
89,-8791,-7183
371,7571,13477
-1975,-2498,1742
3946,-1715,-2702
-2617,4223,-3791
4464,-1767,14588
-2245,15,-9476
1660,-2259,15187
-1973,5420,326
1186,-8471,2084
-1345,10036,-3795
2574,-10645,13381
-423,8494,2891
2999,-8154,-2086
-3261,7040,18095
2388,-5887,3720
-2879,7690,1634
2342,-9196,-893
-1475,8161,17296
134,-3200,-11901
-407,-942,14759
-311,2975,-3240
-2886,-152,13992
1209,-1518,-9780
1602,-1393,16353
-2411,-3634,-1314
3217,1731,3656
-2176,-4138,-4356
1412,6860,14193
-336,-4447,1501
3080,-1452,-457
-3571,4446,17117
2603,-5339,12426
-2934,3149,-7326
2118,-3165,15552
-1705,4734,-1538
604,-7263,266
-520,9227,3657
322,-11074,12472
-3194,11979,-198
1489,-9630,-1028
-2941,8479,16568
1863,-4368,-11152
-2245,2972,6442
2825,-5377,1390
-2865,7839,14718
-276,-5282,-10570
985,-734,19704
-597,3729,1317
-92,-4389,12268
1545,1889,-7213
366,-2147,16401
-1916,4155,-2967
3197,-6984,1846
-3314,393,2236
3428,2928,13364
-1491,-4331,-1376
1112,434,18244
-3338,3619,-4479
2230,-7795,6077
-2650,8556,-5093
2881,-8047,15480
-2806,6161,-1265
60,-7097,2863
715,8033,14721
2825,-7981,6480
-2804,9594,-1852
1542,-9902,2512
-2062,8935,14500
1654,-5355,-11272
-755,1383,15197
1663,-1015,-704
-3555,4410,11840
1987,-5637,-9952
1604,1381,18982
-1430,2981,-5913
2362,-7361,7085
-567,7630,-5250
125,-6697,15986
-477,5140,-2700
2851,-6619,4801
-3899,8110,13346
2896,-2084,7555
-2711,-936,-2874
1283,298,3879
-2165,2836,13282
2228,-6094,-10707
-920,9560,14940
2362,-10374,518
-3631,10168,-3753
2108,-8093,3834
1452,8575,12690
-1083,-6421,-8503
1997,6641,3318
-83,-8849,5210
-387,9909,12183
-569,-7382,-9892
-12,1579,21234
469,1173,258
-1354,-889,10325
2633,-2260,-6440
241,1502,18382
-1796,2143,-7177
1907,-5640,6582
-3459,9308,-1662
1589,-9726,15079
-750,9075,-4824
842,-7429,5518
-4000,8342,11131
3125,-7055,-7252
-3536,5622,2215
2858,-3816,6482
-2002,3127,11177
1352,-5657,-9306
-462,7986,21437
785,-9027,230
-1700,9870,9421
2837,-9260,-5916
62,8507,10512
-1706,-6936,-9244
1519,4013,13544
-3304,-5287,3244
867,8580,8812
-497,-8602,-8861
815,4187,20198
-4029,1102,-9490
1197,-5350,9119
906,4529,-4819
-1340,-2297,16801
-847,2194,-6266
2468,-5148,9972
-3449,7817,9249
2693,-9001,10236
-1952,9516,-5401
654,-8798,7843
-2213,8144,9046
3495,-7320,-8300
-1461,4873,12736
3862,-6498,4609
-3291,9547,7722
2227,-5982,-8229
451,7661,20261
-170,-7865,-4652
767,9197,101
1325,-10953,8846
-1710,10299,8889
-940,-8494,-7749
2284,3983,21093
-3102,-1687,778
2450,2810,7247
-1526,-5872,-4768
512,4809,19012
-1414,100,-10147
759,-3933,10855
-2703,7712,-3841
-506,-6607,15488
0,5278,-7556
970,-5195,10299
-3809,7231,6286
3540,-8158,-3111
-3592,9747,-967
2514,-11298,10022
-1098,10090,7630
2364,-8593,-6656
-1837,4785,20711
1592,-2680,1232
-2497,4076,6055
2978,-6890,-3999
-609,7233,18900
-1183,-7727,-10768
405,6555,12020
-2277,-8679,-4059
-1156,11179,15411
256,-10019,-8204
1142,6483,19807
-3536,-1049,-11424
3570,-2463,9200
-3463,635,-3035
2364,2348,16673
-867,-990,-8920
2621,-3527,14661
-2296,6609,5444
1871,-8041,12033
-678,7375,-6866
385,-6717,11635
-2113,6788,4221
4040,-7792,-4853
-2202,7312,8948
4495,-9486,8589
-2655,11716,4163
1933,-10189,-5539
-1135,7110,19409
680,-1737,-11725
-599,-1415,8867
2296,-688,-2231
-2643,3641,16438
-994,-1942,-9464
1771,6117,16025
-2000,-4524,4385
1460,6159,12377
-181,-8422,-7083
381,7275,12867
-2016,-2055,2653
3992,-2076,13832
-2473,4872,-3996
4473,-2538,14812
-2400,860,-9287
1759,-2685,14540
-1672,5698,1167
1029,-8453,1411
-1098,10176,-3456
1883,-10943,12910
-456,8864,3656
2955,-8301,-2862
-3103,6764,18621
2280,-5458,3176
-2855,7166,2447
2531,-8990,-1529
-1362,7855,17686
-149,-2815,-11860
-306,-1394,14485
-682,3721,-3658
-2653,-1079,14332
1080,-656,-9610
1546,8029,15750
-2610,-3231,-392
3300,1015,2831
2753,-4669,787
-2929,7309,15057
-437,-4761,-10544
1125,-1143,19243
-814,4134,1693
169,-4979,12406
1309,-9747,-7273
362,8654,15962
-1909,-4292,-2144
3377,105,950
-3187,1090,3093
3681,2054,12893
-1591,-3584,-711
1185,-102,-280
-3137,3968,-3621
2023,-8013,5424
-2416,8910,-4939
2829,-8663,15147
-2860,6625,-473
-137,-7329,1887
866,7955,15435
-398,-7703,5947
-264,9395,-1230
1722,-9853,1760
-1958,8884,15141
1377,-4917,-11558
-719,911,15302
1280,-182,-1331
-3490,3583,12305
1838,-4851,-10065
1676,837,18513
-1631,3412,-5070
2565,-7608,6425
-956,8216,-5155
432,-7582,15689
-381,5754,-1794
2939,-6934,3590
-3900,8014,14272
2898,-2813,6962
-2755,-131,-2229
1433,-454,3105
-2084,3175,14085
1885,-6394,-11022
-832,9563,15098
1963,-10596,14365
-3538,10560,-3042
2003,-8391,2789
1541,8614,13593
-1265,-5973,-9165
2236,5946,3986
-405,-8171,4400
-36,9638,12806
613,-7004,-10179
241,1074,21034
261,1804,371
-1130,-1642,10752
2404,-1389,-6684
299,736,18041
-1846,2633,-6389
2215,-5957,5535
-3505,9506,-921
2039,-10174,14773
-916,9743,-4119
852,-7852,4345
-3919,8433,12229
2960,-6651,-8128
-3383,6371,3007
2907,-4929,5630
-2234,3842,11935
1068,-5998,-9644
-113,8049,21337
558,-8926,290
-1441,9949,10096
2680,-9539,5610
184,8689,11497
-1757,-6636,-9768
1790,3450,14144
-3401,-4360,2298
1332,7746,9537
-677,-8041,-9233
1108,3601,20026
-687,1557,-8825
1460,-5838,8726
566,5381,-5048
-1037,-3285,16616
-781,2895,-5586
2557,-5417,8827
-3607,7947,10133
2777,-9002,9674
-2132,9770,-4927
771,-9165,6941
-2241,1226,10041
3251,-4938,-8941
-1264,8776,13348
3587,-8567,3709
-3400,7511,8464
2298,-6501,-8605
730,7858,20245
-384,-7606,-9734
1057,8699,784
1063,-10666,8107
-1500,10322,9698
-860,-8326,-8262
2401,3492,21297
-3292,-1058,449
2640,2074,8011
-1792,-5164,-5186
597,4176,18958
-1543,580,-9608
933,-4308,9946
-2975,8253,-3585
-24,-7480,15507
-165,6334,-7029
929,-5707,9253
-3899,7573,7391
3509,-7968,-4093
-3639,9403,-305
2632,-11132,9258
-1301,10299,8433
2182,-8538,-7351
-1544,4282,21007
1407,-2064,916
-2306,3271,6869
3015,-7972,-4472
-415,7529,19007
-1337,-7613,-10327
607,6037,11269
-2559,-8001,-3851
-699,10683,15473
59,-9826,-7778
1039,6012,19993
-3695,-579,-11158
3580,-3133,9359
-3595,1500,-3571
2469,1400,16766
-1017,-338,-8514
2452,-3886,13759
-2004,6924,6111
2067,-8341,11741
-938,7931,-6659
424,-7175,10883
-2125,7074,5177
3968,-7744,-5597
-2035,6843,9677
4470,-9064,7898
-2755,11439,4880
2015,-10112,-6091
-797,6776,19669
534,-1345,-11564
-337,-2034,9124
2180,47,-2708
-2520,9609,16652
-1015,-8602,-9143
1911,5781,15321
-2215,-4020,4971
1712,5622,12225
-439,-8000,-6951
365,6869,12184
-2084,-1620,-11438
4000,-2428,13407
-2327,5526,-4124
4520,-3359,14975
-2502,1744,-9020
1831,-3175,13754
-1362,6017,2140
824,-8471,527
-3034,10212,-3100
2003,-11128,12410
-535,9101,4358
2910,-8397,-3655
-2898,6410,19093
2172,-4986,2811
-2834,6639,3003
2639,-8705,-1960
-1205,7548,17999
-350,-2428,-11750
-184,8231,14252
-987,-10478,-3770
-2411,12069,14635
929,-10149,-9435
1506,7808,15153
-2782,-2861,441
3396,431,2128
-2647,-2667,-3737
1748,5668,13373
-409,-3401,-10198
3002,-2104,17830
-3275,5209,2899
2360,-6250,12472
-2912,4522,-7318
2357,-4262,14456
-1475,5376,138
110,-7514,-1370
-392,8814,5165
4190,-10852,11477
-1990,12119,1026
1475,-9905,-2436
-2460,8202,17506
1516,-3645,-11530
-1797,1712,7298
2722,-4146,298
-2942,6851,15346
-585,-4480,-10459
1242,-1466,18891
-967,4399,2035
379,-5380,12509
1083,3163,-7296
382,-3261,15600
-1943,-3989,-1492
3479,-207,344
-3120,1662,3630
3879,1415,12556
-1734,-2993,-231
1261,-456,-931
-2974,4234,16489
1868,-8059,-11082
-2263,9216,-4822
2826,-9069,14854
-2891,7004,26
-263,-7472,1169
968,7830,15890
-576,-7435,5520
-94,9140,-787
1843,-9815,1320
-1891,8813,15570
1171,-4703,-11644
-668,583,15284
1016,305,-1677
-3392,2938,12662
1754,-4401,-10026
1675,402,18264
-1752,3572,-4471
2703,-7815,6073
-1131,8465,-5055
607,-8020,15532
-369,6074,-1296
2964,-7089,2977
-3871,2915,14696
2857,-3227,6539
-2809,451,-1794
1567,-939,2538
-2032,3480,14509
1662,-6567,-11249
-801,9612,725
1706,-10804,14053
-3567,10983,-2595
1935,-8631,2143
1598,8667,14081
-1413,-5744,-9582
2345,5458,4428
-636,-7734,3898
112,9398,13101
483,-6758,-10275
396,761,20880
129,2073,485
-944,-2069,11084
2282,-932,-6751
298,255,17858
-1850,2798,-5902
2349,-6146,5034
-3487,9501,-465
2269,-10377,14615
-1022,10055,-3657
841,2250,3821
-3884,2363,12729
2831,-6805,-8502
-3283,6723,3341
2897,-5382,5185
-2318,4218,12270
893,-6154,-9856
-37,8139,21255
446,-8823,266
-1317,9984,-3837
2633,-9590,5093
203,8746,11946
-1795,-6424,-10077
1928,3182,14299
-3471,-3893,1877
1562,7341,9868
-748,-7704,-9381
1222,3239,19919
-752,1746,-8463
1571,-6123,8600
462,5634,-5113
-876,-3797,16619
-731,3163,-5153
2610,-5634,8340
-3672,7994,10565
2792,-8997,9450
-2182,9847,-4649
812,-9276,6569
-2235,8446,10519
3120,-6966,-9192
-1230,8923,13671
3467,-8858,3272
-3468,7957,8846
2226,-6712,-8857
871,8036,20214
-488,-7434,-9494
1178,8474,9026
885,-10452,-4776
-1302,10330,10094
-837,-8204,-8630
2429,3192,21303
-3462,-632,425
2673,1530,8381
-1912,-4709,-5430
626,3717,18913
-1619,869,-9252
1143,-4546,9419
-3064,8414,-3256
191,-7828,15494
-297,6702,-6655
892,-5993,8646
-3957,7687,8086
3427,-7806,-4636
-3681,9148,88
2657,-10998,8867
-1403,10294,8920
2054,-8475,-7690
-1367,4017,21143
1317,-1711,781
-2234,8932,7297
3009,-8207,-4745
-352,7734,18996
-1409,-7550,-10070
745,5760,10775
-2695,-7654,-3828
-501,10449,15514
-8,-9689,-7458
984,5758,20077
-3747,-286,-11007
3549,-3527,9352
-3614,1972,-3783
2514,833,16798
-1097,60,-8180
2377,-4067,13213
-2764,7092,6541
2205,-8497,11600
-1123,8246,-6489
427,-7511,10460
-2131,7272,5823
3924,-7737,-6040
-1959,6565,10259
4424,-8699,7357
-2837,11218,5328
2073,-10034,-6480
-569,6519,19809
412,-8363,-11438
-161,10038,9175
2050,-11372,-2974
-2409,9755,16696
-1004,-8599,-8910
1964,5526,14746
-2348,-3672,5344
1854,5248,12053
-624,-7737,-6848
397,6636,11741
-2083,-1382,-11328
4022,-2636,13079
-2211,5883,-4166
4486,-3903,15070
-2594,2239,-8832
1912,-3482,13326
-1182,6177,2702
695,-8430,68
-3120,10168,-2809
2081,-11223,12152
-600,9300,4807
2839,-8466,-4041
-2783,6272,19320
2080,-4707,2543
-2793,6395,3461
2714,-8544,-2258
-1133,7417,18166
-472,-2248,-11702
-155,-1941,13981
-1177,4637,-3940
-2262,-2300,14766
839,-10178,-9351
1430,7708,14825
-2898,-2653,885
3444,62,1697
-2743,-2323,-3547
1808,5347,13147
-454,-3141,3362
2995,-2249,17513
-3152,5390,3119
2338,-6509,12531
-2891,4894,-7289
2488,-4601,14221
-1427,5563,587
-23,-7569,-1773
-2789,8680,5716
4277,-10696,11156
-2052,12124,1358
1537,-9955,-2798
-2307,8154,17727
1409,-3396,-11602
-1711,1402,7449
2710,-3787,-44
-2951,6575,15502
-635,-4179,-10423
1302,-1632,18632
-1071,4608,2196
511,-5626,12506
1023,3482,-7311
397,-3524,15341
-1943,-3798,-1063
3594,-441,-123
-3053,2022,4017
3996,1022,12326
-1798,-2622,106
1312,-680,-1297
-2852,4387,16786
1822,-8181,4629
-2121,9396,-4714
2820,-9380,14734
-2917,7237,482
-364,-7586,730
1044,7796,16237
-693,-7248,5252
17,9021,-452
1924,-9769,968
-1875,8777,15848
1008,-4467,-11737
-637,358,15289
835,702,-1912
-3400,2574,12808
1664,-4008,-10052
1694,220,18038
-1845,3788,-4112
2774,-7912,5789
-1306,8713,-5025
712,8469,15352
-323,-5886,-937
3045,-228,2480
-3851,3099,15054
2871,-3561,6335
-2807,756,-1559
1607,-1216,2271
-2011,3632,14792
1567,-6626,-11311
-768,9572,1102
1540,-10868,13901
-3527,11067,-2317
1875,-8715,1720
1638,8624,14402
-1502,-5577,-9801
2427,5234,4622
-750,-7504,3611
-2610,9237,13309
389,-6584,-10357
490,570,20796
87,2278,562
-842,-2314,11167
2238,-622,-6802
367,31,17698
-1874,3012,-5564
2481,-6244,4634
-3476,9570,-149
2454,-10544,14522
-1085,10344,-3445
862,-8199,3360
-3817,8554,13099
2802,-6999,-8803
-3232,7013,3668
2918,-5725,4869
-2402,4457,12490
789,-6281,-9969
93,8127,21193
390,-8725,351
-1226,9978,-3619
2528,-9659,4803
230,8808,12251
-1839,-6326,-10256
2041,2961,14450
-3486,-3575,1509
1736,6967,10120
2164,-7527,-9485
1281,3035,19880
-864,1897,-8195
1719,-6295,8441
326,5967,-5167
-756,-4226,16554
-687,3459,-4876
2611,-5765,7829
-3732,8029,10981
2879,-8994,9198
-2289,9910,-4482
854,-9388,6208
-2202,8543,10894
3051,-6886,-9412
-1194,9036,13830
3341,-9065,2917
-3475,8226,9079
2262,-6877,-8961
942,8107,20193
-575,-7350,-9281
1278,8329,9004
808,-10271,-4866
-1257,10321,10303
-807,-8162,-8716
2481,3065,21356
-3481,-481,334
2705,1374,8610
-1992,-4476,-5528
694,3580,18871
-1622,967,-9070
1207,-4644,9233
-3102,8543,-3236
344,-8070,15469
-341,6967,-6507
867,-6138,8370
-3948,7741,8340
3436,-7762,-4853
-3668,9019,310
2702,-10916,8660
-1457,10297,9155
1997,-4726,-7850
-1281,7531,21147
1253,-8864,735
-2220,9032,7517
2993,-8335,-4875
-326,7822,18981
-1427,-7522,-9909
791,5580,10525
-2788,-7378,-3653
-359,10230,15461
-76,-9582,-7581
951,5646,20058
-3815,-180,-10857
3531,-3708,9389
-3644,2227,-3942
2559,548,16795
-1153,292,-8020
2296,-4189,12875
-2838,7154,6864
2253,-8594,11423
-1203,8372,-6391
450,-7651,10147
-2133,7363,6180
3888,-7727,-6313
-1895,6374,10513
4371,-8488,7148
-2920,11035,5638
2091,-9965,-6669
-452,6312,19900
372,-899,-11320
-62,-2668,9317
1987,-11420,-3188
-2360,9891,16754
-1013,-8579,-8750
2015,5402,14450
-2468,-3432,5627
1942,4987,11946
-739,-7483,-6784
378,6436,11402
-2104,-1151,-11224
3999,-2821,12826
