Tm,Ax,Ay,Az
8762,-443,-608,12092
8765,-471,-621,12129
8768,-426,-598,12094
8770,-467,-638,12155
8773,-377,-616,12192
8776,-378,-589,12137
8778,-471,-593,12189
8781,-432,-612,12157
8784,-415,-598,12099
8786,-450,-623,12136
8790,-461,-636,12112
8793,-500,-537,12129
8795,-425,-617,12111
8798,-503,-614,12099
8811,-469,-625,12182
8814,-441,-636,12086
8817,-422,-588,12118
8819,-490,-627,12130
8822,-417,-655,12177
8825,-465,-591,12161
8827,-412,-627,12082
8830,-448,-580,12179
8834,-445,-616,12092
8836,-433,-575,12197
8839,-430,-598,12182
8842,-485,-632,12105
8845,-399,-569,12130
8847,-458,-596,12162
8850,-359,-609,12082
8853,-481,-543,12128
8855,-478,-567,12133
8858,-493,-603,12157
8861,-431,-632,12152
8863,-391,-668,12131
8866,-397,-637,12230
8869,-428,-604,12128
8871,-453,-612,12135
8878,-421,-618,12122
8881,-417,-647,12106
8883,-370,-594,12149
8886,-438,-635,12160
8889,-467,-616,12145
8891,-367,-665,12101
8894,-420,-651,12130
8897,-479,-689,12160
8899,-410,-588,12141
8902,-422,-557,12078
8905,-367,-608,12176
8907,-440,-635,12107
8910,-452,-591,12074
8913,-423,-627,12191
8915,-480,-614,12098
8919,-427,-649,12151
8922,-468,-625,12137
8924,-342,-587,12176
8927,-440,-582,12155
8930,-485,-540,12191
8932,-452,-555,12155
8935,-454,-620,12113
8938,-390,-600,12119
8943,-443,-594,12191
8946,-457,-578,12143
8949,-490,-558,12112
8951,-435,-607,12150
8954,-486,-608,12126
8957,-507,-551,12106
8960,-432,-580,12173
8963,-475,-575,12115
8966,-387,-556,12094
8968,-426,-621,12090
8971,-463,-575,12141
8974,-435,-571,12181
8976,-389,-576,12175
8979,-456,-577,12123
8982,-393,-556,12127
8984,-456,-541,12091
8987,-461,-557,12127
8990,-494,-570,12160
8992,-443,-568,12077
8995,-398,-555,12206
8998,-462,-599,12074
9000,-395,-617,12166
9004,-395,-584,12145
9010,-460,-637,12104
9012,-434,-589,12070
9015,-468,-636,12118
9018,-482,-581,12105
9020,-427,-630,12108
9023,-439,-562,12111
9026,-429,-583,12122
9028,-417,-651,12161
9031,-424,-623,12139
9034,-431,-640,12147
9036,-359,-645,12155
9039,-460,-602,12176
9042,-457,-627,12128
9044,-468,-620,12109
9048,-414,-637,12111
9051,-439,-683,12143
9053,-462,-708,12081
9056,-441,-631,12119
9059,-466,-661,12129
9062,-427,-606,12110
9064,-463,-580,12107
9067,-446,-650,12156
9070,-453,-663,12127
9072,-427,-670,12099
9078,-470,-716,12124
9080,-429,-679,12119
9083,-377,-666,12049
9086,-398,-632,12205
9089,-454,-607,12137
9092,-415,-691,12141
9095,-405,-630,12031
9097,-378,-617,12173
9100,-440,-585,12143
9103,-509,-609,12131
9105,-479,-607,12110
9108,-409,-566,12134
9111,-470,-598,12161
9113,-451,-580,12120
9116,-512,-605,12083
9119,-442,-601,12131
9121,-441,-582,12141
9124,-420,-590,12130
9127,-420,-583,12179
9129,-414,-613,12129
9133,-434,-655,12103
9136,-469,-526,12137
9138,-418,-621,12133
9144,-473,-490,12156
9147,-401,-599,12153
9149,-411,-613,12157
9152,-498,-568,12198
9155,-450,-658,12120
9157,-425,-575,12107
9160,-425,-578,12158
9163,-485,-564,12212
9165,-485,-579,12103
9168,-462,-570,12171
9171,-500,-576,12113
9174,-478,-590,12177
9177,-438,-587,12139
9180,-371,-630,12148
9182,-475,-617,12133
9185,-482,-600,12177
9188,-581,-565,12052
9190,-396,-604,12135
9193,-518,-573,12091
9196,-484,-604,12156
9198,-467,-584,12115
9201,-408,-544,12164
9204,-471,-657,12126
9209,-459,-593,12144
9212,-349,-584,12146
9216,-443,-618,12139
9218,-490,-570,12094
9221,-492,-554,12140
9224,-473,-623,12138
9226,-416,-627,12146
9229,-428,-565,12133
9232,-416,-634,12145
9234,-479,-541,12126
9237,-552,-591,12133
9240,-455,-652,12123
9242,-415,-607,12122
9245,-463,-589,12108
9248,-439,-659,12122
9250,-409,-605,12112
9253,-449,-649,12087
9256,-423,-626,12115
9259,-418,-644,12153
9262,-471,-620,12157
9265,-438,-619,12159
9268,-407,-631,12173
9270,-454,-589,12106
9273,-445,-581,12153
9278,-457,-549,12159
9281,-476,-596,12079
9284,-463,-622,12149
9286,-508,-677,12160
9289,-445,-598,12111
9292,-478,-645,12114
9295,-429,-597,12134
9297,-347,-587,12102
9300,-432,-535,12138
9304,-512,-648,12130
9306,-430,-623,12171
9309,-424,-644,12123
9312,-426,-571,12096
9314,-482,-693,12212
9317,-503,-634,12155
9320,-439,-642,12083
9322,-375,-555,12079
9325,-467,-602,12107
9328,-458,-569,12105
9330,-391,-582,12118
9333,-415,-560,12091
9336,-371,-606,12158
9338,-436,-648,12094
9345,-465,-603,12125
9347,-507,-605,12135
9350,-420,-615,12153
9353,-504,-632,12094
9355,-492,-565,12126
9358,-398,-615,12101
9361,-407,-623,12167
9363,-458,-623,12130
9366,-396,-658,12095
9369,-480,-609,12197
9371,-440,-673,12090
9374,-418,-598,12114
9377,-439,-576,12167
9379,-486,-630,12095
9382,-473,-613,12142
9385,-427,-627,12133
9389,-418,-663,12142
9391,-399,-625,12102
9394,-427,-623,12117
9397,-418,-626,12154
9399,-443,-618,12139
9402,-403,-560,12140
9405,-506,-563,12152
9410,-470,-576,12078
9413,-428,-633,12159
9416,-459,-620,12125
9418,-465,-554,12117
9421,-450,-609,12154
9424,-467,-595,12129
9426,-457,-568,12126
9430,-496,-612,12135
9433,-465,-578,12129
9435,-503,-529,12175
9438,-493,-588,12143
9441,-431,-591,12141
9443,-509,-595,12149
9446,-445,-530,12191
9449,-426,-575,12067
9451,-391,-605,12174
9454,-450,-597,12153
9457,-413,-618,12127
9459,-472,-608,12158
9462,-447,-509,12103
9465,-435,-608,12186
9467,-425,-596,12126
9470,-463,-491,12153
9477,-447,-605,12153
9479,-411,-628,12108
9482,-443,-551,12117
9485,-463,-542,12176
9487,-404,-589,12152
9490,-452,-575,12133
9493,-499,-564,12145
9495,-473,-640,12141
9498,-387,-584,12122
9501,-512,-554,12173
9503,-497,-568,12141
9506,-522,-579,12175
9509,-409,-670,12186
9511,-451,-586,12112
9515,-429,-637,12173
9518,-424,-635,12110
9520,-518,-586,12129
9523,-458,-629,12155
9526,-474,-647,12132
9528,-481,-600,12089
9531,-507,-661,12152
9534,-405,-616,12137
9536,-449,-609,12111
9539,-395,-569,12123
9545,-428,-675,12119
9547,-449,-612,12079
9550,-475,-597,12122
9553,-454,-573,12170
9555,-452,-629,12160
9559,-368,-595,12159
9562,-488,-585,12136
9564,-452,-632,12139
9567,-470,-642,12076
9570,-445,-603,12135
9573,-453,-678,12064
9575,-450,-612,12097
9578,-482,-664,12104
9581,-358,-641,12157
9583,-400,-624,12211
9586,-467,-627,12152
9589,-469,-691,12092
9591,-438,-585,12094
9594,-410,-632,12122
9597,-466,-584,12169
9600,-484,-614,12117
9603,-396,-592,12136
9606,-441,-628,12108
9611,-452,-606,12085
9614,-407,-619,12178
9616,-402,-575,12138
9619,-455,-579,12103
9622,-445,-604,12175
9624,-459,-595,12204
9627,-467,-608,12131
9630,-415,-564,12147
9632,-451,-544,12138
9635,-438,-598,12124
9638,-542,-566,12144
9640,-438,-545,12081
9644,-410,-576,12111
9647,-460,-598,12148
9649,-408,-571,12114
9652,-413,-573,12146
9655,-427,-562,12159
9657,-485,-673,12121
9660,-411,-607,12156
9663,-400,-600,12148
9665,-448,-555,12078
9668,-513,-560,12157
9671,-457,-638,12104
9676,-458,-543,12160
9679,-469,-503,12130
9682,-489,-565,12111
9684,-413,-639,12111
9688,-472,-617,12117
9691,-463,-517,12190
9693,-445,-498,12176
9696,-430,-559,12141
9699,-438,-591,12089
9701,-512,-605,12125
9704,-526,-598,12118
9707,-467,-594,12089
9709,-435,-624,12089
9712,-485,-539,12143
9715,-434,-595,12112
9717,-489,-583,12131
9720,-414,-569,12079
9723,-436,-551,12122
9725,-482,-585,12174
9729,-393,-545,12147
9732,-463,-603,12165
9734,-484,-581,12137
9737,-426,-589,12157
9743,-491,-625,12200
9745,-390,-635,12137
9748,-423,-643,12107
9751,-419,-657,12139
9753,-429,-594,12138
